8.9341 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
92.1077 	EXP 	CueSup1: autoDraw = True
92.1296 	EXP 	ForenameSup: autoDraw = False
93.2811 	EXP 	BlankSup: autoDraw = True
93.3070 	EXP 	CueSup1: autoDraw = False
93.5871 	EXP 	New trial (rep=0, index=1): OrderedDict([('NameSup', 'Stacy'), ('CueSup', 'REMEMBER')])
93.6487 	EXP 	polygon: autoDraw = False
93.6487 	EXP 	ForenameSup: autoDraw = False
93.6487 	EXP 	CueSup1: autoDraw = False
93.6487 	EXP 	BlankSup: autoDraw = False
93.6487 	EXP 	ForenameSup: text = 'Stacy'
93.6487 	EXP 	CueSup1: text = 'REMEMBER'
93.6487 	EXP 	polygon: autoDraw = True
93.6487 	EXP 	ForenameSup: autoDraw = True
94.8324 	EXP 	CueSup1: autoDraw = True
94.8596 	EXP 	ForenameSup: autoDraw = False
96.0437 	EXP 	CueSup1: autoDraw = False
96.0437 	EXP 	BlankSup: autoDraw = True
96.9965 	EXP 	New trial (rep=0, index=2): OrderedDict([('NameSup', 'Kourt'), ('CueSup', 'REMEMBER')])
97.0168 	EXP 	polygon: autoDraw = False
97.0168 	EXP 	ForenameSup: autoDraw = False
97.0168 	EXP 	CueSup1: autoDraw = False
97.0168 	EXP 	BlankSup: autoDraw = False
97.0168 	EXP 	ForenameSup: text = 'Kourt'
97.0168 	EXP 	CueSup1: text = 'REMEMBER'
97.0168 	EXP 	polygon: autoDraw = True
97.0168 	EXP 	ForenameSup: autoDraw = True
98.2209 	EXP 	CueSup1: autoDraw = True
98.2315 	EXP 	ForenameSup: autoDraw = False
99.4162 	EXP 	BlankSup: autoDraw = True
99.4260 	EXP 	CueSup1: autoDraw = False
100.3842 	EXP 	New trial (rep=0, index=3): OrderedDict([('NameSup', 'Raven'), ('CueSup', 'FORGET')])
100.4589 	EXP 	polygon: autoDraw = False
100.4589 	EXP 	ForenameSup: autoDraw = False
100.4589 	EXP 	CueSup1: autoDraw = False
100.4589 	EXP 	BlankSup: autoDraw = False
100.4589 	EXP 	ForenameSup: text = 'Raven'
100.4589 	EXP 	CueSup1: text = 'FORGET'
100.4589 	EXP 	polygon: autoDraw = True
100.4589 	EXP 	ForenameSup: autoDraw = True
101.6499 	EXP 	CueSup1: autoDraw = True
101.6779 	EXP 	ForenameSup: autoDraw = False
102.8643 	EXP 	CueSup1: autoDraw = False
102.8643 	EXP 	BlankSup: autoDraw = True
103.7702 	EXP 	New trial (rep=0, index=4): OrderedDict([('NameSup', 'Robin'), ('CueSup', 'FORGET')])
103.7976 	EXP 	polygon: autoDraw = False
103.7976 	EXP 	ForenameSup: autoDraw = False
103.7976 	EXP 	CueSup1: autoDraw = False
103.7976 	EXP 	BlankSup: autoDraw = False
103.7976 	EXP 	ForenameSup: text = 'Robin'
103.7976 	EXP 	CueSup1: text = 'FORGET'
103.7976 	EXP 	polygon: autoDraw = True
103.7976 	EXP 	ForenameSup: autoDraw = True
104.9815 	EXP 	CueSup1: autoDraw = True
104.9926 	EXP 	ForenameSup: autoDraw = False
106.1827 	EXP 	BlankSup: autoDraw = True
106.1915 	EXP 	CueSup1: autoDraw = False
107.1851 	EXP 	New trial (rep=0, index=5): OrderedDict([('NameSup', 'Shawn'), ('CueSup', 'REMEMBER')])
107.2159 	EXP 	polygon: autoDraw = False
107.2159 	EXP 	ForenameSup: autoDraw = False
107.2159 	EXP 	CueSup1: autoDraw = False
107.2159 	EXP 	BlankSup: autoDraw = False
107.2159 	EXP 	ForenameSup: text = 'Shawn'
107.2159 	EXP 	CueSup1: text = 'REMEMBER'
107.2159 	EXP 	polygon: autoDraw = True
107.2159 	EXP 	ForenameSup: autoDraw = True
108.4094 	EXP 	CueSup1: autoDraw = True
108.4325 	EXP 	ForenameSup: autoDraw = False
109.6093 	EXP 	BlankSup: autoDraw = True
109.6277 	EXP 	CueSup1: autoDraw = False
110.5809 	EXP 	New trial (rep=0, index=6): OrderedDict([('NameSup', 'Tammy'), ('CueSup', 'FORGET')])
110.6559 	EXP 	polygon: autoDraw = False
110.6559 	EXP 	ForenameSup: autoDraw = False
110.6559 	EXP 	CueSup1: autoDraw = False
110.6559 	EXP 	BlankSup: autoDraw = False
110.6559 	EXP 	ForenameSup: text = 'Tammy'
110.6559 	EXP 	CueSup1: text = 'FORGET'
110.6559 	EXP 	polygon: autoDraw = True
110.6559 	EXP 	ForenameSup: autoDraw = True
111.8438 	EXP 	CueSup1: autoDraw = True
111.8642 	EXP 	ForenameSup: autoDraw = False
113.0458 	EXP 	CueSup1: autoDraw = False
113.0458 	EXP 	BlankSup: autoDraw = True
113.9872 	EXP 	New trial (rep=0, index=7): OrderedDict([('NameSup', 'Missy'), ('CueSup', 'REMEMBER')])
114.0456 	EXP 	polygon: autoDraw = False
114.0456 	EXP 	ForenameSup: autoDraw = False
114.0456 	EXP 	CueSup1: autoDraw = False
114.0456 	EXP 	BlankSup: autoDraw = False
114.0456 	EXP 	ForenameSup: text = 'Missy'
114.0456 	EXP 	CueSup1: text = 'REMEMBER'
114.0456 	EXP 	polygon: autoDraw = True
114.0456 	EXP 	ForenameSup: autoDraw = True
115.2310 	EXP 	CueSup1: autoDraw = True
115.2591 	EXP 	ForenameSup: autoDraw = False
116.4472 	EXP 	CueSup1: autoDraw = False
116.4472 	EXP 	BlankSup: autoDraw = True
117.3859 	EXP 	New trial (rep=0, index=8): OrderedDict([('NameSup', 'Marty'), ('CueSup', 'REMEMBER')])
117.4411 	EXP 	polygon: autoDraw = False
117.4411 	EXP 	ForenameSup: autoDraw = False
117.4411 	EXP 	CueSup1: autoDraw = False
117.4411 	EXP 	BlankSup: autoDraw = False
117.4411 	EXP 	ForenameSup: text = 'Marty'
117.4411 	EXP 	CueSup1: text = 'REMEMBER'
117.4411 	EXP 	polygon: autoDraw = True
117.4411 	EXP 	ForenameSup: autoDraw = True
118.6306 	EXP 	CueSup1: autoDraw = True
118.6408 	EXP 	ForenameSup: autoDraw = False
119.8261 	EXP 	BlankSup: autoDraw = True
119.8461 	EXP 	CueSup1: autoDraw = False
120.7741 	EXP 	New trial (rep=0, index=9): OrderedDict([('NameSup', 'Julio'), ('CueSup', 'FORGET')])
120.8417 	EXP 	polygon: autoDraw = False
120.8417 	EXP 	ForenameSup: autoDraw = False
120.8417 	EXP 	CueSup1: autoDraw = False
120.8417 	EXP 	BlankSup: autoDraw = False
120.8417 	EXP 	ForenameSup: text = 'Julio'
120.8417 	EXP 	CueSup1: text = 'FORGET'
120.8417 	EXP 	polygon: autoDraw = True
120.8417 	EXP 	ForenameSup: autoDraw = True
122.0329 	EXP 	CueSup1: autoDraw = True
122.0615 	EXP 	ForenameSup: autoDraw = False
123.2144 	EXP 	BlankSup: autoDraw = True
123.2431 	EXP 	CueSup1: autoDraw = False
124.1732 	EXP 	New trial (rep=0, index=10): OrderedDict([('NameSup', 'Walter'), ('CueSup', 'REMEMBER')])
124.2269 	EXP 	polygon: autoDraw = False
124.2269 	EXP 	ForenameSup: autoDraw = False
124.2269 	EXP 	CueSup1: autoDraw = False
124.2269 	EXP 	BlankSup: autoDraw = False
124.2269 	EXP 	ForenameSup: text = 'Walter'
124.2269 	EXP 	CueSup1: text = 'REMEMBER'
124.2269 	EXP 	polygon: autoDraw = True
124.2269 	EXP 	ForenameSup: autoDraw = True
125.4135 	EXP 	CueSup1: autoDraw = True
125.4422 	EXP 	ForenameSup: autoDraw = False
126.6255 	EXP 	CueSup1: autoDraw = False
126.6255 	EXP 	BlankSup: autoDraw = True
127.5841 	EXP 	New trial (rep=0, index=11): OrderedDict([('NameSup', 'Karla'), ('CueSup', 'FORGET')])
127.6120 	EXP 	polygon: autoDraw = False
127.6120 	EXP 	ForenameSup: autoDraw = False
127.6120 	EXP 	CueSup1: autoDraw = False
127.6120 	EXP 	BlankSup: autoDraw = False
127.6120 	EXP 	ForenameSup: text = 'Karla'
127.6120 	EXP 	CueSup1: text = 'FORGET'
127.6120 	EXP 	polygon: autoDraw = True
127.6120 	EXP 	ForenameSup: autoDraw = True
128.7995 	EXP 	CueSup1: autoDraw = True
128.8120 	EXP 	ForenameSup: autoDraw = False
129.9922 	EXP 	BlankSup: autoDraw = True
130.0112 	EXP 	CueSup1: autoDraw = False
130.9977 	EXP 	New trial (rep=0, index=12): OrderedDict([('NameSup', 'Wendy'), ('CueSup', 'FORGET')])
131.0172 	EXP 	polygon: autoDraw = False
131.0172 	EXP 	ForenameSup: autoDraw = False
131.0172 	EXP 	CueSup1: autoDraw = False
131.0172 	EXP 	BlankSup: autoDraw = False
131.0172 	EXP 	ForenameSup: text = 'Wendy'
131.0172 	EXP 	CueSup1: text = 'FORGET'
131.0172 	EXP 	polygon: autoDraw = True
131.0172 	EXP 	ForenameSup: autoDraw = True
132.2137 	EXP 	CueSup1: autoDraw = True
132.2246 	EXP 	ForenameSup: autoDraw = False
